2016-11-04 08:21:03.488985,1.34084,1.3411,926.7,939.99,704.8,706.79
2016-11-04 08:28:03.015250,1.34074,1.34097,926.7,939.99,704.557,706.889
2016-11-04 08:35:02.859463,1.34066,1.34089,926.7,939.99,704.693,705.8
2016-11-04 08:42:02.871715,1.34067,1.34092,926.7,939.99,705.002,706.989
2016-11-04 08:49:03.432580,1.34046,1.34072,926.7,939.99,707.0,707.538
2016-11-04 08:56:02.212960,1.33999,1.34025,926.69,939.99,707.6,707.6
2016-11-04 09:00:03.821539,1.34009,1.34036,927.99,939.99,707.901,708.4
2016-11-04 09:07:02.974105,1.3402,1.34047,927.99,939.99,708.142,708.7
2016-11-04 09:14:02.495240,1.34068,1.34092,928.04,939.99,708.7,708.9
2016-11-04 09:21:02.369516,1.34104,1.34129,928.04,939.99,704.757,708.35
2016-11-04 09:28:02.395290,1.3406,1.34085,928.04,939.99,705.711,708.439
2016-11-04 09:35:02.057756,1.34003,1.34028,928.04,939.99,706.281,708.53
2016-11-04 09:42:02.939325,1.33993,1.3402,928.04,939.99,705.722,708.608
2016-11-04 09:49:02.311073,1.33978,1.34006,928.04,939.99,706.043,707.885
2016-11-04 09:56:03.122784,1.33993,1.34019,928.07,935.0,706.01,707.699
2016-11-04 10:00:03.436483,1.34031,1.34058,928.08,935.0,704.912,707.66
2016-11-04 10:07:02.334220,1.34057,1.34085,928.51,935.0,705.53,708.829
2016-11-04 10:14:02.330826,1.34043,1.34066,928.52,935.0,705.922,709.104
2016-11-04 10:21:01.960032,1.34026,1.34052,928.52,935.0,706.361,707.999
2016-11-04 10:28:03.013519,1.34053,1.34077,928.52,939.99,707.33,709.456
2016-11-04 10:35:02.398821,1.34068,1.34094,928.52,939.99,705.541,709.199
2016-11-04 10:42:03.170579,1.34098,1.34124,928.51,935.0,706.112,709.205
2016-11-04 10:49:02.130479,1.34074,1.34095,928.51,935.0,706.61,709.289
2016-11-04 10:56:02.967243,1.34097,1.34119,928.51,935.0,707.291,708.05
2016-11-04 11:00:03.040776,1.34095,1.34122,928.52,939.99,707.49,708.05
2016-11-04 11:07:02.298499,1.34112,1.34135,928.52,939.99,707.671,707.94
2016-11-04 11:14:02.599520,1.34131,1.34157,928.03,940.0,707.2,709.466
2016-11-04 11:21:02.800487,1.34093,1.34119,928.04,940.0,707.56,709.553
2016-11-04 11:28:02.646778,1.34137,1.34162,928.04,940.0,707.5,709.539
2016-11-04 11:35:02.931304,1.34162,1.34186,928.16,940.0,707.5,709.426
2016-11-04 11:42:03.225196,1.34141,1.34163,928.21,940.0,707.81,709.269
2016-11-04 11:49:01.871242,1.34099,1.34125,928.29,939.0,708.0,709.555
2016-11-04 11:56:03.174373,1.34119,1.34144,928.43,939.0,707.8,708.929
2016-11-04 12:00:03.074951,1.34145,1.34168,928.51,939.0,707.8,708.383
2016-11-04 12:07:02.654313,1.34128,1.34151,928.62,943.0,708.217,709.176
2016-11-04 12:14:02.784101,1.34184,1.34209,928.67,943.0,708.12,709.0
2016-11-04 12:21:02.585737,1.34236,1.34258,928.67,943.0,708.13,709.0
2016-11-04 12:28:03.525198,1.34185,1.34213,928.67,943.0,706.031,708.994
2016-11-04 12:35:02.790608,1.3431,1.34339,928.67,943.0,706.2,708.348
2016-11-04 12:42:02.725727,1.34317,1.34343,929.01,942.99,706.2,707.12
2016-11-04 12:49:02.378368,1.3431,1.34338,928.67,942.99,705.0,707.55
2016-11-04 12:56:02.462114,1.34206,1.34231,928.67,942.99,705.0,706.699
2016-11-04 13:00:03.147170,1.34219,1.34245,928.67,942.99,705.0,705.49
2016-11-04 13:07:01.598811,1.34314,1.34334,928.38,938.33,704.151,704.87
2016-11-04 13:14:02.472561,1.34312,1.34337,928.32,938.33,706.05,706.087
2016-11-04 13:21:02.820639,1.34339,1.34364,928.37,942.95,705.56,706.179
2016-11-04 13:28:02.295231,1.34262,1.34289,930.01,942.95,705.833,708.0
2016-11-04 13:35:02.690222,1.34242,1.34268,930.05,942.95,705.791,707.998
2016-11-04 13:42:03.018715,1.34234,1.34258,930.07,942.95,705.93,707.999
2016-11-04 13:49:01.834283,1.34252,1.34276,930.11,944.99,707.231,707.897
2016-11-04 13:56:03.248287,1.34308,1.34331,933.51,944.98,707.23,708.69
2016-11-04 14:00:03.994549,1.34341,1.34367,933.59,944.98,707.23,708.499
2016-11-04 14:07:03.198184,1.34342,1.34369,933.74,944.99,707.9,708.392
2016-11-04 14:14:03.485307,1.34433,1.34457,933.86,944.97,704.302,707.897
2016-11-04 14:21:02.782065,1.3447,1.34494,935.0,944.86,704.1,705.014
2016-11-04 14:28:02.440448,1.3447,1.34495,940.0,944.87,704.8,705.096
2016-11-04 14:35:03.040969,1.34222,1.3425,933.67,943.14,698.269,699.0
2016-11-04 14:42:02.182547,1.34135,1.34161,933.69,939.99,698.0,698.001
2016-11-04 14:49:02.220001,1.34092,1.34117,935.0,944.0,698.619,700.178
2016-11-04 14:56:03.087255,1.3416,1.34181,935.0,940.0,697.896,702.194
2016-11-04 15:00:02.521432,1.34084,1.34111,935.0,942.23,697.896,702.135
2016-11-04 15:07:02.479366,1.33941,1.33966,932.01,941.44,695.338,696.861
2016-11-04 15:14:02.941793,1.33975,1.33999,930.01,942.11,695.5,698.295
2016-11-04 15:21:02.904040,1.34053,1.34078,924.5,930.0,694.0,696.779
2016-11-04 15:28:03.354100,1.34055,1.34078,925.0,930.0,694.009,698.252
2016-11-04 15:35:03.254083,1.34046,1.3407,920.0,920.01,690.104,692.245
2016-11-04 15:42:06.643748,1.34063,1.3409,911.0,924.99,690.011,692.346
2016-11-04 15:49:02.247782,1.34109,1.34135,911.01,924.99,692.3,693.0
2016-11-04 15:56:02.525469,1.34133,1.34157,911.01,924.99,693.331,697.132
2016-11-04 16:00:03.111845,1.34095,1.3412,915.01,925.0,695.595,697.965
2016-11-04 16:07:03.206475,1.3407,1.34096,915.03,929.99,696.031,699.543
2016-11-04 16:14:03.578284,1.34042,1.34067,916.5,929.99,697.691,700.606
2016-11-04 16:21:03.683514,1.34081,1.34107,917.01,929.99,696.106,699.069
2016-11-04 16:28:03.534227,1.34062,1.34087,915.5,929.99,695.83,698.787
2016-11-04 16:35:03.176645,1.3405,1.34073,915.51,930.0,696.0,697.149
2016-11-04 16:42:02.293520,1.34039,1.34065,915.51,924.0,693.231,693.232
2016-11-04 16:49:02.872545,1.33968,1.33995,915.9,923.9,692.2,692.999
2016-11-04 16:56:02.638625,1.3398,1.34007,915.9,929.99,694.211,694.999
2016-11-04 17:00:03.490634,1.34046,1.34068,915.9,929.96,690.896,693.013
2016-11-04 17:07:02.274580,1.34055,1.3408,915.02,929.99,690.69,691.998
2016-11-04 17:14:03.017139,1.34038,1.34064,915.02,929.76,690.171,692.0
2016-11-04 17:21:02.840262,1.34082,1.34108,915.01,928.79,690.091,691.816
2016-11-04 17:28:03.908986,1.34123,1.34148,915.02,928.09,690.6,692.0
2016-11-04 17:35:02.683271,1.34075,1.34099,915.03,928.93,690.745,692.0
2016-11-04 17:42:03.340756,1.34164,1.34188,915.03,928.39,690.214,691.999
2016-11-04 17:49:02.035013,1.34163,1.34187,915.03,927.74,690.418,691.0
2016-11-04 17:56:03.934222,1.34155,1.34178,915.03,928.98,691.99,692.0
2016-11-04 18:00:02.923808,1.34143,1.34167,915.03,928.98,691.99,692.0
2016-11-04 18:07:01.885597,1.34162,1.34187,915.03,928.98,691.991,692.0
2016-11-04 18:14:03.630396,1.34125,1.34152,915.02,928.98,693.0,694.945
2016-11-04 18:21:03.293687,1.34081,1.34107,916.0,926.0,693.031,694.998
2016-11-04 18:28:03.062178,1.34046,1.34069,922.0,926.0,693.401,694.996
2016-11-04 18:35:02.718211,1.34027,1.34054,916.0,926.0,695.741,696.696
2016-11-04 18:42:03.603543,1.34064,1.34089,916.0,926.0,694.426,695.931
2016-11-04 18:49:02.767056,1.34062,1.34089,916.0,925.99,693.001,694.425
2016-11-04 18:56:02.585785,1.34054,1.34081,916.0,925.99,693.124,694.476
2016-11-04 19:00:03.127296,1.34079,1.34105,917.0,925.99,695.926,695.927
2016-11-04 19:07:03.384964,1.34082,1.34107,917.0,926.5,693.02,695.924
2016-11-04 19:14:03.586678,1.34073,1.341,916.01,928.62,693.615,694.499
2016-11-04 19:21:02.640006,1.34007,1.34034,916.0,921.0,691.172,692.83
2016-11-04 19:28:02.425126,1.34029,1.34056,916.05,921.0,693.171,695.0
2016-11-04 19:35:02.800298,1.34024,1.3405,917.0,921.0,694.616,696.541
2016-11-04 19:42:02.491482,1.34052,1.34077,917.0,921.0,695.391,697.889
2016-11-04 19:49:02.469828,1.34029,1.34052,917.11,928.99,697.071,698.0
2016-11-04 19:56:02.802120,1.34026,1.34049,920.01,930.0,697.521,699.849
2016-11-04 20:00:03.148931,1.34018,1.34046,921.0,930.0,697.132,699.78
2016-11-04 20:07:03.563481,1.34015,1.34045,921.0,930.0,697.751,699.839
2016-11-04 20:14:02.951262,1.33969,1.34,921.02,930.0,699.98,701.93
2016-11-04 20:21:02.618468,1.33914,1.33942,921.02,930.0,699.974,701.86
2016-11-04 20:28:02.181786,1.33987,1.34018,921.02,930.0,701.62,701.75
2016-11-04 20:35:02.602125,1.34041,1.34066,922.51,930.0,696.845,700.17
2016-11-04 20:42:02.906960,1.34023,1.34055,922.0,922.5,699.69,701.324
2016-11-04 20:49:02.024575,1.33998,1.34031,922.0,922.5,698.45,700.849
2016-11-04 20:56:03.055456,1.33992,1.34026,921.0,930.0,697.479,698.0
2016-11-04 21:00:03.374633,1.33985,1.34086,917.47,934.99,697.996,698.0
2016-11-04 21:07:02.896564,1.33985,1.34086,918.5,934.99,697.917,699.72
2016-11-04 21:14:02.696412,1.33985,1.34086,930.0,938.0,698.225,699.999
2016-11-04 21:21:02.977635,1.33985,1.34086,930.0,934.99,697.799,699.95
2016-11-04 21:28:03.174261,1.33985,1.34086,920.71,934.98,697.869,698.2
2016-11-04 21:35:02.535120,1.33985,1.34086,920.71,934.97,697.894,699.47
2016-11-04 21:42:03.073627,1.33985,1.34086,920.71,934.83,698.051,699.48
2016-11-04 21:49:02.171955,1.33985,1.34086,926.0,933.99,696.214,697.089
2016-11-04 21:56:03.791041,1.33985,1.34086,926.0,934.9,695.17,698.388
2016-11-04 22:00:03.128564,1.33985,1.34086,927.0,934.41,695.213,698.189
2016-11-04 22:07:02.496903,1.33985,1.34086,930.0,934.99,696.321,699.22
2016-11-04 22:14:02.412018,1.33985,1.34086,934.0,934.99,697.56,699.169
2016-11-04 22:21:03.378606,1.33985,1.34086,934.0,934.99,696.84,699.409
2016-11-04 22:28:03.042128,1.33985,1.34086,922.01,934.98,697.441,699.499
2016-11-04 22:35:02.542602,1.33985,1.34086,922.5,934.99,696.531,699.438
2016-11-04 22:42:02.899880,1.33985,1.34086,922.5,934.97,699.97,701.485
2016-11-04 22:49:02.822728,1.33985,1.34086,922.13,938.88,701.28,703.868
2016-11-04 22:56:02.266121,1.33985,1.34086,925.81,938.9,704.401,705.969
2016-11-04 23:00:03.940450,1.33985,1.34086,927.56,938.9,705.081,707.942
2016-11-04 23:07:02.918483,1.33985,1.34086,927.26,939.98,707.281,708.48
2016-11-04 23:14:02.372486,1.33985,1.34086,926.24,939.98,704.991,705.8
